0,0,0,0,2012/08/08-06:55:08
0,0,0,0,2012/08/27-11:13:46
0,0,0,0,2012/09/10-12:26:01
0,0,0,0,2012/09/22-06:29:21
0,0,0,0,2012/09/22-06:35:50
0,0,0,0,2012/09/27-10:49:27
0,0,0,0,2012/09/29-09:47:55
0,0,0,0,2012/10/14-01:59:23
0,0,0,0,2012/10/14-01:57:49
0,0,0,0,2012/10/22-01:53:27
0,0,0,0,2012/11/23-05:32:52
0,0,0,0,2012/12/02-06:59:34
0,0,0,0,2012/12/02-07:01:30
0,0,0,0,2012/12/23-05:10:48
0,0,0,0,2013/01/13-01:02:09
0,0,0,0,2013/01/19-04:12:28
0,0,0,0,2013/01/26-04:45:53
0,0,0,0,2013/03/07-05:36:53
0,0,0,0,2013/03/07-05:39:01
0,0,0,0,2013/03/30-02:46:58
0,0,0,0,2013/05/17-07:26:05
0,0,0,0,2013/05/25-07:32:40
0,0,0,0,2013/05/25-08:01:21
0,0,0,0,2013/05/26-09:08:43
0,0,0,0,2013/05/27-02:30:50
0,0,0,0,2013/11/17-02:50:00
0,0,0,0,2013/11/18-07:10:53
0,0,0,0,2014/01/18-05:37:58
0,0,0,0,2014/01/25-01:31:11
0,0,0,0,2014/02/23-11:49:28
0,0,0,0,2014/02/24-03:09:22
0,0,0,0,2014/02/24-03:09:56
0,0,0,0,2014/03/02-11:32:28
0,0,0,0,2014/03/08-06:41:16
0,0,0,0,2014/03/29-10:22:35
0,0,0,0,2014/03/30-04:46:32
0,0,0,0,2014/04/03-04:49:53
0,0,0,0,2014/04/20-03:11:46
0,0,0,0,2014/04/28-01:01:56
0,0,0,0,2014/04/28-05:47:07
1,0,0,1,2014/04/30-03:21:01
0,0,0,0,2014/05/01-06:41:42
0,0,0,0,2014/05/03-11:42:16
1,0,0,1,2014/05/03-05:16:45
0,0,0,1,2014/05/12-11:42:48
0,0,0,1,2014/05/12-12:57:44
0,0,0,1,2014/05/18-12:43:26
0,0,0,1,2014/05/18-03:38:16
0,0,0,1,2014/05/18-03:38:31
0,0,0,1,2014/05/23-01:21:21
0,0,0,1,2014/05/25-04:48:52
1,0,0,1,2014/05/26-03:00:16
0,0,0,1,2014/05/29-12:19:55
0,0,0,1,2014/06/01-08:19:45
0,0,0,1,2014/06/09-12:48:59
0,0,0,1,2014/06/09-06:28:21
0,0,0,1,2014/06/14-04:28:47
0,0,0,1,2014/06/20-12:57:19
0,0,0,1,2014/06/21-07:02:49
0,0,0,1,2014/06/30-02:01:19
0,0,1,1,2014/09/25-08:47:22
0,0,0,1,2014/09/25-09:11:27
0,0,0,1,2014/12/14-01:58:08
0,0,0,1,2014/12/14-03:52:34
0,0,0,1,2015/01/24-04:40:31
0,0,0,1,2015/01/25-02:39:53
0,0,0,1,2015/01/25-03:13:43
0,0,0,1,2015/01/26-04:09:52
0,0,0,1,2015/01/28-10:52:28
0,0,0,1,2015/02/11-01:38:33
0,0,0,1,2015/02/14-03:02:18
0,0,0,1,2015/02/14-03:09:49
0,0,0,1,2015/02/14-03:24:49
0,0,0,1,2015/02/14-04:28:52
0,0,0,1,2015/02/14-04:46:31
0,0,1,1,2015/03/05-01:59:48
0,0,1,1,2015/03/15-09:01:04
0,0,1,1,2015/03/22-12:04:26
0,0,0,1,2015/03/22-09:01:39
0,0,0,1,2015/03/28-02:26:07
0,0,0,1,2015/03/28-04:06:34
0,0,0,1,2015/03/28-04:10:38
0,0,0,1,2015/03/28-04:53:15
0,0,0,1,2015/03/29-03:37:57
0,0,0,1,2015/03/29-03:45:36
0,0,0,1,2015/04/02-01:46:23
0,0,0,1,2015/04/15-12:08:08
